Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,100470,Lawson Partners,30 W Chicago,60610,NEAR NORTH SIDE,Multifamily Housing,242000,1930,1,47,7841462,23178804,,,,128.2,202.3,138.1,212.8,2681,11.1,41.896703,-87.629373,"(41.896703, -87.629373)"
2017,175281,"3740-3750 N. Pine Grove, LLC",3740 N. Pine Grove Ave.,60613,LAKE VIEW,Multifamily Housing,53000,1915,1,94,153059,2946569,,,,58.5,67.4,63.2,72.4,184.8,3.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,140359,Warehouse 312,312 N. May,60607,NEAR WEST SIDE,Multifamily Housing,119688,1925,1,58,2275098,5736264,,,,66.9,110,71.6,115.4,725.3,6.1,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,241892,CityView Condominium Association (241892),440 North McClurg Court,60611,NEAR NORTH SIDE,Multifamily Housing,506955,1991,1,63,10573546,27954981,,,,76,123.4,,,3439.8,6.8,41.89028754,-87.61815831,"(41.89028754, -87.61815831)"
2017,254572,Carriage House,1545 S State St,60605,NEAR SOUTH SIDE,Multifamily Housing,133500,1908,1,59,2020269,9055144,,,,83,118.7,88.8,124.7,854.5,6.4,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
2017,250173,322 South Green,322 South Green,60607,NEAR WEST SIDE,Office,94322,1921,1,87,3113757,4346931,,,,79.1,152,85.2,159.6,806.6,8.6,41.87700657,-87.64871891,"(41.87700657, -87.64871891)"
2017,242313,3150 CA,3150 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,497000,1974,1,84,8636236,27615856,,,,72.9,112.9,78.3,118.5,3063.6,6.2,41.93904206,-87.63916169,"(41.93904206, -87.63916169)"
2017,102232,2800 Lake Shore Drive Condo Association (102232),2800 North Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,757935,1969,1,50,14214979,52226708,,,,87.7,131.2,94.7,138.7,5402.3,7.1,41.93329168,-87.63716558,"(41.93329168, -87.63716558)"
2017,111545,(IL592) - The Conservatory,2314 N. Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,113870,1978,1,18,4482880,3136995,,,,66.9,152.5,69.7,161.4,995.5,8.7,41.92439637,-87.63714388,"(41.92439637, -87.63714388)"
2017,165664,DANK Haus German American Cultural Center,4740 N Western Ave,60625,LINCOLN SQUARE,Mixed Use Property,61042,1927,1,,493266,2573618,,,,50.2,69.6,54.6,74.2,227.9,3.7,41.96811845,-87.68927436,"(41.96811845, -87.68927436)"
2017,254057,HAYMARKET CENTER,932 W WASHINGTON BLVD,60607,Near West Side,Residential Care Facility,150000,1890,1,,9107338,6424341,,,,103.5,235.6,107.7,239.3,2025.1,13.5,41.8742951,-87.65018,"(41.8742951, -87.65018)"
2017,252091,1301 East 47th Street,1301 East 47th Street,60653,KENWOOD,Other - Recreation,92000,1999,1,,3329860,7766700,,,,120.6,202.3,130.8,213,1028.2,11.2,41.80917058,-87.59395543,"(41.80917058, -87.59395543)"
2017,235970,5100 Marine Drive Condominium Association,5100 N Marine Dr,60640,UPTOWN,Multifamily Housing,276176,1969,1,64,9739076,6413116,,,,58.5,135.1,62.9,145.6,2141.3,7.8,41.97565447,-87.65244868,"(41.97565447, -87.65244868)"
2017,103767,57F47-Residence Inn Chicago Loop,11 S. LaSalle St.,60603,LOOP,Hotel,326000,2015,1,76,10656007,13035841,,6836497,,93.6,165.6,95.9,168.9,,,41.88177039,-87.63193858,"(41.88177039, -87.63193858)"
2017,250073,Julia C Lathrop Homes,2000 W. DIVERSEY AVE,60647,NORTH CENTER,Multifamily Housing,814078,1938,33,100,5588348,876903,,,,7.9,22.7,7.9,22.7,1079.8,1.3,41.932298,-87.678991,"(41.932298, -87.678991)"
2017,252104,"Bradley Place Holdings, LLC",2630-2650 W Bradley Place,60618,North Center,Office,150000,1981,3,,16505059,3245400,,,,131.7,368.2,133.5,370.2,3224.1,21.5,41.9494826,-87.6937,"(41.9494826, -87.6937)"
2017,175400,"740 N. Milwaukee, LLC",740 N. Milwaukee Ave.,60642,WEST TOWN,Multifamily Housing,82600,2003,1,83,1899952,1701826,,,,43.6,93.9,44.8,95.1,441.7,5.3,41.8999205,-87.65738734,"(41.8999205, -87.65738734)"
2017,158407,CCC District Office,226 West Jackson Blvd.,60606,LOOP,Office,226546,1904,1,80,9588068,11203515,,,,91.8,184.8,99.3,192.9,2367.9,10.5,41.87843051,-87.63488331,"(41.87843051, -87.63488331)"
2017,106125,5631-35 N Kenmore,5631-35 N. Kenmore,60660,EDGEWATER,Multifamily Housing,56439,1932,1,94,757613,2961163,,,,65.9,97.2,70.5,102.1,297.4,5.3,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,172298,CAIII Condominium Association (122-134 S. Aberdeen and 1100 W. Adams),122-134 S. Aberdeen,60614,NEAR WEST SIDE,Multifamily Housing,120000,2015,1,99,1613105,3526465,,,,42.8,73.1,45.6,76.1,485.6,4,41.87921245,-87.65673552,"(41.87921245, -87.65673552)"
2017,101179,Shriners Hospital for Children-Chicago,2211 N. Oak Park Ave.,60707,MONTCLARE,Hospital (General Medical & Surgical),196466,1981,1,36,15577029,33451000,,,,249.5,427.7,250.1,426.7,4656.9,23.7,41.91969032,-87.79508098,"(41.91969032, -87.79508098)"
2017,101919,Marquette Building,140 South Dearborn Street,60603,LOOP,Office,372265,1895,1,76,23576517,2042900,,5569188,,83.8,219.6,86.6,229.8,4761.2,12.8,41.87977522,-87.62973114,"(41.87977522, -87.62973114)"
2017,100001,Presence SMEMC St Elizabeth Campus,1431 North Claremont Ave,60622,WEST TOWN,Hospital (General Medical & Surgical),309056,1928,1,85,21338109,35082960,,,,182.6,336,186.9,338.4,5808.7,18.8,41.90743588,-87.68538017,"(41.90743588, -87.68538017)"
2017,101217,850 Eastwood,850 West Eastwood Avenue,60640,UPTOWN,Multifamily Housing,244164,1992,1,81,4562277,13514707,,,,74,116.8,78.3,121.2,1561.4,6.4,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,116702,South Loop Apartments,1521 S. Wabash,60605,NEAR SOUTH SIDE,Multifamily Housing,62100,2000,1,34,3311141,6211762,,,,153.3,272.5,160.7,280.2,942.1,15.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,173713,2430 N. Lake View Condo Association,2430 N. Lakeview,60614,LINCOLN PARK,Multifamily Housing,120050,1927,1,27,2994494,7262715,,,,85.4,141.8,91.8,148.6,939.4,7.8,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,146019,Kimball Station,4730 N Kimball Ave,60625,ALBANY PARK,Multifamily Housing,74813,2011,1,37,2104644,4567136,,,,89.2,152.4,95.4,160.9,631.7,8.4,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2017,104789,Commonwealth,2322 N. Commonwealth,60614,LINCOLN PARK,Multifamily Housing,80000,1926,1,74,909475,5630774,,,,81.8,109.6,87.5,115.1,467.2,5.8,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,133858,Cassidy Tire,344 N Canal St.,60606,NEAR WEST SIDE,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",80000,1905,1,,512425,973450,,,,18.6,32.9,,,146.4,1.8,41.88826884,-87.64036266,"(41.88826884, -87.64036266)"
2017,100375,C3600FRA (22112),3600 W FRANKLIN BLVD,60624,HUMBOLDT PARK,Multifamily Housing,63514,1917,1,51,541310,5527781,,,,95.6,118.1,104.2,127.4,393.7,6.2,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
2017,156549,601 South LaSalle,601 South LaSalle Street,60605,LOOP,Office,80000,1917,1,39,7558723,256156,,,,97.7,300,100,306,1411.2,17.6,41.87421567,-87.63141904,"(41.87421567, -87.63141904)"
2017,251870,Portage Park-CPS,5330 W BERTEAU AVE,60641,PORTAGE PARK,K-12 School,145775,1915,1,86,2994457,2993572,,,,41.1,86.1,44.2,89.3,712.7,4.9,41.9573784,-87.76098004,"(41.9573784, -87.76098004)"
2017,160434,MDA City Apts,63 E. Lake St.,60601,LOOP,Multifamily Housing,175376,2005,1,10,8286806,9300696,,,,100.3,204.1,104.6,208.5,2026.2,11.6,41.88541184,-87.62556933,"(41.88541184, -87.62556933)"
2017,157599,Dearborn Tower Condominium Association,1530 S. State St.,60645,NEAR SOUTH SIDE,Multifamily Housing,737110,2001,1,99,10420576,20378439,,,,41.8,73.4,44.7,76,3009.1,4.1,41.86096129,-87.6280798,"(41.86096129, -87.6280798)"
2017,250101,Margaret Day Blake Apartments,2140 N CLARK ST,60614,LINCOLN PARK,Multifamily Housing,71000,1966,1,45,1510237,5799362,,,,103,152.6,108.5,158.4,587.3,8.3,41.92118557,-87.63815824,"(41.92118557, -87.63815824)"
2017,254060,University Village Lofts,1524 and 1525 S Sangamon Street,60608,Near West Side,Multifamily Housing,252097,2003,2,77,5305933,11203920,,,,65.5,112.8,69.8,117.3,1576.1,6.3,41.8492976,-87.67088,"(41.8492976, -87.67088)"
2017,113602,Twelve Nine Astor Building Corporation,1209 North Astor Street,60610,NEAR NORTH SIDE,Multifamily Housing,97000,1925,1,76,1116741,6389723,,,,77.4,105.3,84.8,113.4,545.9,5.6,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251777,Tolton Manor,6345 South Stewart,60621,ENGLEWOOD,Multifamily Housing,69960,1995,1,50,1632656,4067747,,,,81.5,134.3,87.4,141.3,517.9,7.4,41.77851372,-87.63461273,"(41.77851372, -87.63461273)"
2017,251243,333 N. Jefferson CA,333 N. Jefferson,60661,NEAR WEST SIDE,Multifamily Housing,63803,1999,1,75,1686357,2376319,,,,63.7,122.1,67.4,127.3,438,6.9,41.88785426,-87.64239537,"(41.88785426, -87.64239537)"
2017,160157,GX Master Tenant,2545 W Diversey,60647,LOGAN SQUARE,Office,226740,1914,1,88,12168959,5556979,,,,78.2,194.3,81.3,199.5,2545.1,11.2,41.93162561,-87.6918905,"(41.93162561, -87.6918905)"
2017,114638,56th & Kimbark Condo Association,5543-59 S KIMBARK AVE,60637,HYDE PARK,Multifamily Housing,61800,1928,1,53,465158,4891432,,,,86.7,106.7,95.3,115.8,345.8,5.6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2017,173760,559 W. Surf,559 W. Surf,60657,LAKE VIEW,Multifamily Housing,100000,1904,1,93,800124,7493288,,,,82.9,103.8,90.4,111.6,545.9,5.5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,121264,Chicago Theological Seminary,1407 East 60th Street,60637,WOODLAWN,College/University,80489,2011,1,,2647058,,4444653,2862000,,123.7,205.3,123.9,205.8,935.4,11.6,41.786046,-87.591237,"(41.786046, -87.591237)"
2017,101722,500 West Monroe,500 West Monroe,60661,NEAR WEST SIDE,Office,1153491,1992,1,88,63435051,692030,,,,55.6,173.3,58.2,181.4,11765.6,10.2,41.880609,-87.639778,"(41.880609, -87.639778)"
2017,159898,Hyde Park Tower (IL),5140 S Hyde Park Blvd.,60615,HYDE PARK,Multifamily Housing,143925,1990,1,32,4772910,9529773,,,,99.4,173.7,106.9,183.7,1388.7,9.6,41.80129004,-87.5851848,"(41.80129004, -87.5851848)"
2017,101907,225 West Washington,225 West Washington,60606,LOOP,Office,539705,1987,1,72,35224191,,,,,65.3,204.9,67.7,212.5,6512.8,12.1,41.88285621,-87.63499083,"(41.88285621, -87.63499083)"
2017,251414,WadsworthDumas-CPS,6650 S Ellis Ave,60637,WOODLAWN,K-12 School,64558,1963,1,45,1686928,3623087,,,,82.3,141,91.1,150.3,504.3,7.8,41.77374217,-87.60122846,"(41.77374217, -87.60122846)"
2017,112141,(IL572) - 3470 N Lake Shore Dr,3470 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,132493,1920,1,53,2914452,7236276,,,,76.6,126.4,82.3,131.9,923.2,7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,115942,Britton Budd,501 W Surf St,60657,LAKE VIEW,Multifamily Housing,267400,2009,1,88,4802117,5742504,,,,39.4,78.9,41.7,82.5,1192.9,4.5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,160427,Vista Homes Building Corporation,5830-44 S. Stony Island Ave.,60637,HYDE PARK,Multifamily Housing,261354,1929,1,96,2423254,11856353,,,,54.6,76.7,59.5,82.3,1077.8,4.1,41.78848818,-87.58709504,"(41.78848818, -87.58709504)"
2017,251698,Bradwell Art-CPS,7726 S Burnham,60649,SOUTH SHORE,K-12 School,143266,1895,1,65,2298997,8036508,,,,72.1,109.3,80,118,851.9,5.9,41.75447542,-87.55737916,"(41.75447542, -87.55737916)"
2017,101038,FBI Chicago,2111 W. Roosevelt Rd.,60608,NEAR WEST SIDE,Office,458947,2006,1,96,26360982,9055160,,,15047,77.2,201.1,79.2,202.7,5356.1,11.7,41.86578401,-87.67979313,"(41.86578401, -87.67979313)"
2017,111000,2740 W. Armitage,2740 W. Armitage Avenue,60647,LOGAN SQUARE,Multifamily Housing,57000,2007,1,56,1189625,2640309,,,,67.2,114.2,74.7,122,360.2,6.3,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,251890,Saucedo Elem-CPS,2850 W 24TH BLVD,60623,SOUTH LAWNDALE,K-12 School,292121,2010,1,44,5117345,17033653,,,,75.8,116.2,86.6,127.5,1850.9,6.3,41.84864139,-87.69785064,"(41.84864139, -87.69785064)"
2017,255020,Ace Hotel Chicago,311 N. Morgan St.,60607,Near West Side,Hotel,128451,2017,1,47,8407345,8393639,,,,130.8,274.1,136.4,280,2000.3,15.6,41.88717109,-87.65213461,"(41.88717109, -87.65213461)"
2017,254382,William Eckhardt Research Center (ERC),5640 S. Ellis Ave.,60637,Hyde Park,Laboratory,284391,2015,1,,37478295,,49619131,52724620,,491.7,809.1,495.3,814.4,13002.8,45.7,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2017,251483,Hamilton Ele-CPS,1650 W Cornelia Ave,60657,LAKE VIEW,K-12 School,74643,1893,1,90,961934,3225802,,,,56.1,85.8,64.4,94.5,349.2,4.7,41.9454957,-87.67065657,"(41.9454957, -87.67065657)"
2017,242586,The Pearson,250 East Pearson St,60611,NEAR NORTH SIDE,Multifamily Housing,301184,2003,1,1,19569973,20130116,,,,131.8,274.2,159.5,351.7,4687.6,15.6,41.89789468,-87.61880577,"(41.89789468, -87.61880577)"
2017,158453,The Buckingham,59 E. Van Buren,60605,LOOP,Residence Hall/Dormitory,210390,2007,1,73,6826638,8072794,,,,70.8,142.2,73.8,145.3,1691,8,41.87678279,-87.62541009,"(41.87678279, -87.62541009)"
2017,250018,Douglas Park,1401 South Sacramento,60622,NORTH LAWNDALE,Other - Recreation,57379,1928,1,,1675178,6159302,,,,136.5,204.4,146.2,214.5,636.9,11.1,41.8623929,-87.69974253,"(41.8623929, -87.69974253)"
2017,159651,The Wellington Condominium Association,352-360 W. Wellington Ave.,60657,LAKE VIEW,Multifamily Housing,145000,1950,1,72,1878436,9018643,,,,75.2,106,81.1,112.2,826.3,5.7,41.93692151,-87.63910514,"(41.93692151, -87.63910514)"
2017,172765,The Oaks,820 South Park Terrace,60605,LOOP,Multifamily Housing,157844,1979,1,,3120206,10525900,,,,86.5,132.1,92.5,138.4,1136,7.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,251723,Shields MS-CPS,2611 W 48th St,60632,BRIGHTON PARK,K-12 School,95265,2012,1,70,2988936,2566274,,,,58.3,126.8,61.5,129.8,688.9,7.2,41.806552,-87.689787,"(41.806552, -87.689787)"
2017,173875,"6161-6165 N. Winthrop, L.L.C.",6165 N. Winthrop Avenue,60660,EDGEWATER,Multifamily Housing,50901,1925,1,89,962873,3244622,,,,82.7,126.3,89.2,133.2,350.4,6.9,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,251409,Dewey Academ-CPS,5401 S Union Ave,60609,NEW CITY,K-12 School,86191,1896,1,53,2354007,3588951,,,,69,129.5,77.5,141.2,625.9,7.3,41.796083,-87.642718,"(41.796083, -87.642718)"
2017,253989,"820 Orleans, L.L.C.",820 N. Orleans St.,60610,Near North Side,Office,154716,1915,1,61,12394540,,,,,80.1,251.6,82.7,259.8,2291.7,14.8,41.9038385,-87.63668,"(41.9038385, -87.63668)"
2017,172276,(IL271) - Sangamon Lofts,913-921 W. Van Buren St. & 411 S. Sangamon,60607,NEAR WEST SIDE,Multifamily Housing,178600,1920,2,99,1813150,5251068,,,,39.6,62.7,41.9,65.2,614.2,3.4,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,101975,Daley Center,14 East Jackson Blvd.,60604,LOOP,College/University,371257,1930,1,,8307544,16115948,,5995932,,81.9,132,87,137.7,2708,7.3,41.87849557,-87.62724664,"(41.87849557, -87.62724664)"
2017,106102,The Regent Condominium Association (190 E. Walton Pl.),190 E. Walton Place,60611,NEAR NORTH SIDE,Multifamily Housing,94000,1996,1,98,954845,4726884,,,,60.4,84.7,63.6,88,427.6,4.5,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,231205,Cornell Village Tower Condominium Association,5201 South Cornell Ave,60615,HYDE PARK,Multifamily Housing,289148,1969,1,53,5712804,19480868,,,,87.1,132.8,93.5,139.5,2091,7.2,41.80086685,-87.58562562,"(41.80086685, -87.58562562)"
2017,251796,Chippewa Apartments,5050 South East End Avenue,60615,KENWOOD,Multifamily Housing,74550,1951,1,71,1128417,5513792,,,,89.1,125.2,94,130.5,501.5,6.7,41.80322573,-87.58572889,"(41.80322573, -87.58572889)"
2017,172387,Wrigley GIC,1132 West Blackhawk,60622,NEAR NORTH SIDE,Office,184150,2005,1,,23206097,32328098,,,,301.6,537.2,308.4,542.1,5577.8,30.3,41.90715786,-87.65671987,"(41.90715786, -87.65671987)"
2017,250032,California Park /  McFetridge,3843 North California,60618,IRVING PARK,Other - Recreation,107884,1970,1,,6255083,7533785,,,,127.8,255.4,127.8,255.4,1556.7,14.4,41.951063,-87.698166,"(41.951063, -87.698166)"
2017,103656,Merchandise Mart,222 Merchandise Mart Plaza,60654,NEAR NORTH SIDE,Office,4131093,1930,1,,126428282,76256825,,47699664,,60.6,127,62.8,129.4,29940.1,7.2,41.88798761,-87.63534171,"(41.88798761, -87.63534171)"
2017,251448,Providence Englewood Charter School,6515 South Ashland Avenue,60636,WEST ENGLEWOOD,K-12 School,53745,1975,1,29,3073134,292615,,,,62.6,185.3,68.1,200.7,583.7,10.9,41.77519261,-87.66368031,"(41.77519261, -87.66368031)"
2017,251604,Revere Eleme-CPS,1010 E 72ND ST,60619,GREATER GRAND CROSSING,K-12 School,80820,1903,1,36,1960816,6822918,,,,108.7,164.8,121.1,177.8,724.9,9,41.76457079,-87.60030731,"(41.76457079, -87.60030731)"
2017,239739,1212 Lake Shore Drive Condominium,1212 N Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,381912,1969,1,53,15888824,2059486,,,,47,136.3,50,143.7,3047.1,8,41.90456187,-87.62550269,"(41.90456187, -87.62550269)"
2017,254379,City Hyde Park,5105 S Harper Ave,60615,Hyde Park,Multifamily Housing,367910,2015,1,79,6510976,32587880,,,,106.3,148.6,107.2,151.5,2934.7,8,41.80094328,-87.58894822,"(41.80094328, -87.58894822)"
2017,250053,Taft High Sc-CPS,6545 W HURLBUT ST,60634,NORWOOD PARK,K-12 School,388970,1939,1,82,12079684,11318722,,,,60.2,128.1,65.5,133.7,2834.7,7.3,41.985587,-87.791778,"(41.985587, -87.791778)"
2017,101816,5041 - North Bridge Block 119 and 120,43 E Ohio St,60611,NEAR NORTH SIDE,Enclosed Mall,450811,1980,1,,7385438,70689227,,25367378,,229.5,272.4,242,285.5,6457,14.3,41.89210858,-87.6262422,"(41.89210858, -87.6262422)"
2017,102365,Lake View Hi-CPS,4015 N Ashland Ave,60613,LAKE VIEW,K-12 School,266099,1898,1,93,5328323,10429348,,,,59.2,104,65.9,111.5,1539.1,5.8,41.95525436,-87.66860456,"(41.95525436, -87.66860456)"
2017,250033,South Shore Cultural Center,7059 South South Shore Drive,60649,SOUTH SHORE,Other - Recreation,136014,1916,1,,6486366,13682961,,,,148.3,255.4,159.2,265.7,1926.1,14.2,41.76655038,-87.56526959,"(41.76655038, -87.56526959)"
2017,116408,226-Senior Suites-Gage Park,3244 W. 59th Street,60629,GAGE PARK,Senior Care Community,60000,2005,1,36,1698671,3851500,,,,92.5,156.3,98.5,162.6,518.6,8.6,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
2017,251546,Reinberg Ele-CPS,3425 N MAJOR AVE,60634,PORTAGE PARK,K-12 School,82255,1928,1,90,1604276,3852482,,,,66.3,110.4,74.2,119.4,501.2,6.1,41.94263555,-87.76852525,"(41.94263555, -87.76852525)"
2017,114339,Sheridan Point Condominiums,6325 N Sheridan Road,60660,EDGEWATER,Multifamily Housing,147000,1969,1,50,2476512,11351869,,,,94.1,134,102.2,142,1060.8,7.2,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,111708,(IL324) - 2970 Lake Shore Drive,2970 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,140315,1954,1,59,2262678,9972925,,,,87.2,125.3,94.7,133.1,948.1,6.8,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,172725,03442-Foster & Pulaski,4042 W. Foster Ave,60630,NORTH PARK,Supermarket/Grocery Store,65227,1992,1,89,9004797,3186000,,,,186.9,484.8,192.3,487,1834.2,28.1,41.97628565,-87.73005749,"(41.97628565, -87.73005749)"
2017,114008,Shoreline Park Condominium Association,4950 N. Marine Drive,60640,UPTOWN,Multifamily Housing,388924,1953,1,76,6965056,26232810,,,,85.4,127.1,91.8,133.9,2681.2,6.9,41.97275894,-87.65157513,"(41.97275894, -87.65157513)"
2017,175830,Riverfront Plaza,2647 N Elston Avenue,60647,LOGAN SQUARE,Strip Mall,213311,1986,1,,16244880,13131425,,,,137.7,303.8,137.7,303.8,3701.1,17.4,41.93034981,-87.68219109,"(41.93034981, -87.68219109)"
2017,252041,Bookstore,970 East 58th Street,60637,HYDE PARK,Retail Store,50162,1902,1,30,2657094,,3223800,,,117.2,243.6,120.5,246.6,705.3,14.1,41.789588,-87.602326,"(41.789588, -87.602326)"
2017,251322,990 West Fullerton Building,990 West Fullerton Ave,60614,LINCOLN PARK,College/University,91963,1980,1,,3405473,2818824,,,,67.7,148.5,72.1,153.1,779.4,8.5,41.925418,-87.653232,"(41.925418, -87.653232)"
2017,162224,Catholic Theological Union - Academic and Conference Center,5416 S. Cornell Ave.,60615,HYDE PARK,College/University,101302,2006,1,,5814860,,,,,57.4,180.2,57.4,180.2,1075.1,10.6,41.79776237,-87.5860215,"(41.79776237, -87.5860215)"
2017,175850,Whole Foods KBS,1550 N. Kingsbury St.,60642,NEAR NORTH SIDE,Supermarket/Grocery Store,120372,2009,1,58,20187555,17196773,,,,310.6,676.6,319.2,685.7,4646,38.6,41.9085638,-87.65280194,"(41.9085638, -87.65280194)"
2017,102552,Palmer Kedzie Condominium Association,3127-45 W Palmer,60647,LOGAN SQUARE,Multifamily Housing,60000,2005,1,54,987371,3888152,,,,81.3,119.7,97.2,137,389.1,6.5,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,254159,3205 W. Carmen Ave.,3205 W Carmen Ave.,60625,Albany Park,College/University,65850,2006,1,,3347686,553087,,,,59.2,168.5,61.7,173.9,648.3,9.8,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,254327,3125 W Fullerton,3125 W Fullerton Avenue,60610,Logan Square,Multifamily Housing,155000,2007,1,97,2589380,3652253,,,,40.3,77.2,42.1,79.1,672.8,4.3,41.9172389,-87.6849,"(41.9172389, -87.6849)"
2017,159156,"AG One East Delaware Owner, LLC",1 East Delaware,60611,NEAR NORTH SIDE,Multifamily Housing,753750,1989,1,,13668138,9488300,,,,30.7,70.2,31.8,71.6,3031.1,4,41.89877964,-87.6278525,"(41.89877964, -87.6278525)"
2017,252080,400 West Ontario Condominium Association,400 W. Ontario St.,60654,NEAR NORTH SIDE,Multifamily Housing,176603,1999,1,46,4370206,10872625,,,,86.3,142.3,91.3,147.1,1385.5,7.8,41.89336089,-87.63899223,"(41.89336089, -87.63899223)"
2017,113509,1330 LaSalle,1330 N. LaSalle Dr.,60610,NEAR NORTH SIDE,Multifamily Housing,74500,1978,1,99,1476717,,,,,19.8,62.2,19.8,62.2,273,3.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251390,Pickard Elem-CPS,2301 W 21ST PL,60608,LOWER WEST SIDE,K-12 School,116245,2002,1,91,946074,5619130,,,,56.5,76.3,65.8,86.1,473.4,4.1,41.85279146,-87.68352202,"(41.85279146, -87.68352202)"
2017,124308,Walmart Supercenter #01-5965,10900 S. Doty Avenue,60628,PULLMAN,Wholesale Club/Supercenter,155765,2013,1,30,14109739,10218526,,,,156.2,353.3,163.2,361.5,3151.6,20.2,41.693399,-87.598728,"(41.693399, -87.598728)"
