Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,260116,2019 - 3812 S Michigan,Submitted,3812 S. Michigan,60609,4.0,false,DOUGLAS,Multifamily Housing,71987,1971,1,8253,100,235413.1,,,,,3.3,9.2,,,39.2,0.5,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,251706,"Gale Community Academy, Stephen F -CPS",Exempt,1631 W Jonquil Ter,60626,,true,ROGERS PARK,,157400,,1,1548,,,,,,,,,,,,,42.02112546,-87.67174773,"(42.02112546, -87.67174773)"
2018,156543,The Mentor Building,Submitted,39 S State / 6 E Monroe,60602,1.0,false,LOOP,Multifamily Housing,72150,1903,1,1803,12,3202851.2,2793182,,,,83.1,164.9,81.5,160.6,681.2,9.4,41.88156186,-87.62774159,"(41.88156186, -87.62774159)"
2018,117188,Ruth Shriman,Submitted,4040 N Sheridan Rd,60613,4.0,false,UPTOWN,Multifamily Housing,67988,1999,1,4499,86,805883.4,4527225,,,,78.4,103.1,79.4,104.2,374.5,5.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,175884,315 N RACINE AVE,Not Submitted,315 N RACINE AVE,60607,0.0,false,NEAR WEST SIDE,,108000,,1,733,,,,,,,,,,,,,41.88711773,-87.65681078,"(41.88711773, -87.65681078)"
2018,240540,Residences at RiverBend,Submitted,333 N Canal,60606,2.0,false,NEAR WEST SIDE,Multifamily Housing,489780,2002,1,5429,27,21543531.8,11733541.4,,,,67.9,148.3,67.2,146.1,4207.3,8.6,41.88743729,-87.63948358,"(41.88743729, -87.63948358)"
2018,156891,Olympia Centre,Submitted,737 N Michigan,60611,,true,NEAR NORTH SIDE,Mixed Use Property,1060961,1984,1,22740,,79346435.3,,,,,74.8,209.4,73.5,205.7,13200.4,12.4,41.89605284,-87.62356326,"(41.89605284, -87.62356326)"
2018,173488,"F.H. Paschen, S.N. Nielsen & Associates, LLC",Submitted,8734 W. Catalpa,60656,2.0,false,OHARE,Office,112700,1989,1,2108,38,9160899.3,,,,,81.3,227.6,80.5,225.4,1524,13.5,41.979185,-87.844849,"(41.979185, -87.844849)"
2018,251718,Mcpherson El-CPS,Submitted,4728 N Wolcott Ave,60640,3.0,false,LINCOLN SQUARE,K-12 School,155337,1888,1,1078,67,3330369.3,8189204.7,,,,74.2,115.4,74.6,116,989,6.4,41.96819459,-87.6766515,"(41.96819459, -87.6766515)"
2018,158394,180 North Michigan,Submitted,180 N Michigan,60601,3.0,false,LOOP,Office,231521,1927,1,4155,58,10188197.9,2146280,,4808063.8,,74,151.8,73.7,151.6,2062.3,8.9,41.88552372,-87.62497458,"(41.88552372, -87.62497458)"
2018,157607,Hilliard Homes Limited Partnership (Senior),Submitted,2111 S Clark,60616,3.5,false,NEAR SOUTH SIDE,Multifamily Housing,259326,1966,2,4897,75,5259113.5,16360801.1,,,,83.4,123,83.6,121.8,1743.9,6.7,41.853983,-87.630083,"(41.853983, -87.630083)"
2018,175296,5623 W WASHINGTON BLVD,Not Submitted,5623 W WASHINGTON BLVD,60644,0.0,false,AUSTIN,,56030,,1,,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,251224,142 East Ontario,Submitted,142 E Ontario,60611,4.0,false,NEAR NORTH SIDE,Office,140923,1986,1,1073,64,7020841.7,,,,,49.8,139.5,49.8,139.5,1168,8.3,41.8935933,-87.62363986,"(41.8935933, -87.62363986)"
2018,121264,Chicago Theological Seminary,Submitted,1407 East 60th Street,60637,4.0,false,WOODLAWN,College/University,80489,2011,1,1017,,2556539.9,,4476079.2,2125440.1,,113.8,179.9,113.9,180.1,834.5,10.4,41.786046,-87.591237,"(41.786046, -87.591237)"
2018,251719,Falconer Ele-CPS,Submitted,3020 N Lamon Ave,60641,1.5,false,BELMONT CRAGIN,K-12 School,165513,1919,1,3502,37,4406601.4,8433814,,,,77.6,128.1,75.8,126.2,1181.1,7.1,41.93560317,-87.74994734,"(41.93560317, -87.74994734)"
2018,251720,Lafayette Elementary -CPS,Exempt,2714 W Augusta Blvd,60622,,true,WEST TOWN,,197400,,1,1048,,,,,,,,,,,,,41.89953285,-87.69501887,"(41.89953285, -87.69501887)"
2018,159418,"Third Prairie Shores, LLC",Submitted,3001 South King Dr,60616,1.0,false,DOUGLAS,Multifamily Housing,289267,1960,1,25171,28,5070975.8,31261592.6,,,,125.6,162.6,127.3,163.7,2504.1,8.7,41.83920388,-87.61661637,"(41.83920388, -87.61661637)"
2018,254099,Powell-CPS,Submitted,7511 S South Shore Dr.,60649,3.0,false,South Shore,K-12 School,113516,1975,1,472,61,3448795,2488833.7,,,,52.3,108.1,52.3,108.1,706,6.2,41.7626302,-87.57255,"(41.7626302, -87.57255)"
2018,251219,555 Cornelia (251219),Submitted,555 West Cornelia Ave.,60657,4.0,false,LAKE VIEW,Multifamily Housing,220800,1961,1,8772,76,3844965.7,14452588.8,,,,82.9,117.5,82.6,117.2,1407.3,6.4,41.94580944,-87.64408989,"(41.94580944, -87.64408989)"
2018,112300,Innisbrook I Condominium Association,Not Submitted,5301 N DELPHIA AVE,60656,0.0,false,OHARE,,67315,,1,159,,,,,,,,,,,,,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2018,250062,R. J. QUINN ACADEMY (FIRE),Submitted,558 W. De Koven St.,60607,2.0,false,NEAR WEST SIDE,Adult Education,66285,1961,1,1691,,2858984.4,4919390.9,,,,117.3,198.7,118.3,199.7,736.9,11.1,41.86906393,-87.64161425,"(41.86906393, -87.64161425)"
2018,227382,Drake Tower Apartments Inc.,Submitted,179 East Lake Shore Drive,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,246310,1928,1,6283,8,5038329.8,331720.4,23486454.2,,,117.2,173.4,,,2415.3,9.8,41.90042814,-87.62262826,"(41.90042814, -87.62262826)"
2018,251686,Thorp J-CPS,Submitted,8914 S Buffalo Ave,60617,1.0,false,SOUTH CHICAGO,K-12 School,135638,1860,1,2481,22,3074377.5,9853943.1,,,,95.3,139.7,99.4,144,1034.9,7.6,41.73300328,-87.54483215,"(41.73300328, -87.54483215)"
2018,254095,5556 N Sheridan,Submitted,5556 N Sheridan,60640,4.0,false,Edgewater,Multifamily Housing,110000,2000,1,1821,96,1433166.2,4085018.8,,,,50.2,75.5,50.6,75.5,455.4,4.1,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2018,129652,Madison Throop Place,Submitted,1247 1249 W Madison St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,156489,2016,2,1243,84,2384288.5,6522179.7,,,,56.9,86.4,55.4,84.8,743.1,4.7,41.87429514,-87.65017516,"(41.87429514, -87.65017516)"
2018,235438,Thorndale Beach North Condominium Association,Submitted,5901 N Sheridan Rd,60660,4.0,false,EDGEWATER,Multifamily Housing,242688,1950,1,6375,81,9873434.1,,,,,40.7,113.9,39.9,111.6,1642.6,6.8,41.98934226,-87.65478392,"(41.98934226, -87.65478392)"
2018,254225,Ray and Joan Kroc Corps Community Center,Submitted,1250 W. 119th St.,60643,2.0,false,West Pullman,Fitness Center/Health Club/Gym,158483,2012,1,9682,,10145176,15766430,,,,163.5,283.7,163.2,283.1,2525.2,15.9,41.6776922,-87.65285,"(41.6776922, -87.65285)"
2018,252303,6236-44 S King Dr,Not Submitted,6236-44 S King Dr,60637,0.0,false,WASHINGTON PARK,,50000,,1,,,,,,,,,,,,,,41.78083311,-87.61567866,"(41.78083311, -87.61567866)"
2018,135181,Kingsbury Orleans LP,Submitted,350 W Hubbard Street,60654,4.0,false,NEAR NORTH SIDE,Office,154614,1989,1,2290,56,7731052.9,5779902.4,,,,87.4,179.3,88,180,1593.2,10.3,41.88994802,-87.63762147,"(41.88994802, -87.63762147)"
2018,251351,Owens-CPS,Submitted,11445 S State St,60628,1.0,false,ROSELAND,K-12 School,75744,1980,1,3359,7,2854405.8,5841880.9,,,,114.8,186.5,115.7,187.9,785.2,10.4,41.68572209,-87.62254397,"(41.68572209, -87.62254397)"
2018,138874,Midtown Athletic Club,Submitted,2020 W Fullerton,60647,1.0,false,LOGAN SQUARE,Fitness Center/Health Club/Gym,208000,2017,1,499,,23648029.5,836947,,,,117.7,322.6,117.5,322,3978.6,19.1,41.92543323,-87.67914408,"(41.92543323, -87.67914408)"
2018,251300,2020 Lincoln Park West Condominium Association,Submitted,2020 North Lincoln Park West,60614,2.0,false,LINCOLN PARK,Multifamily Housing,434293,1972,1,17537,41,8344551,35585996.3,,,,101.2,139.8,101.8,139.1,3278.4,7.5,41.91872919,-87.63690141,"(41.91872919, -87.63690141)"
2018,121774,#1912 North Avenue,Submitted,1232 W North Ave,60622,1.5,false,WEST TOWN,Retail Store,167560,1996,1,1761,36,8720751.3,9866854.8,,,,110.9,207.6,108.5,203.7,1974.9,11.8,41.91163443,-87.65850554,"(41.91163443, -87.65850554)"
2018,157602,Prairie House at Central Station,Submitted,1515 S. Prairie Ave,60605,1.5,false,NEAR SOUTH SIDE,Multifamily Housing,273040,2001,1,7273,40,10415693,13837205.5,,,,88.8,160,86.9,155.7,2467.8,9,41.86170088,-87.6202348,"(41.86170088, -87.6202348)"
2018,141170,(IL359) - Madison Manor 2,Submitted,910-920 W. Madison St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,197771,2002,1,3820,100,2520024.7,5043508.2,,,,38.2,62.5,36.7,60,687.1,3.5,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,157320,24 S Morgan,Submitted,24 South Morgan Street,60607,3.0,false,NEAR WEST SIDE,Multifamily Housing,129844,2008,1,2344,67,3419874.9,3386928.8,,,,52.4,101.1,51.2,97.8,748.8,5.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,172800,5110 S Kenwood,Submitted,5110 S Kenwood,60615,4.0,false,HYDE PARK,Multifamily Housing,55932,1990,1,1718,100,880913.9,960390.4,,,,32.9,62.1,32.9,62.1,197.6,3.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,103264,South Commons - 2941 S Michigan,Submitted,2941 S Michigan Ave,60616,3.0,false,DOUGLAS,Multifamily Housing,67133,1964,1,,41,1201157.1,6509697.9,,,,114.9,151.9,116.6,153.8,545.6,8.1,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,251554,Ward J-CPS,Submitted,2701 S Shields Ave,60616,2.5,false,ARMOUR SQUARE,K-12 School,85194,1874,1,736,53,2146969.6,3777681.8,,,,69.5,117.1,70.1,117.7,557.8,6.5,41.84344383,-87.63512391,"(41.84344383, -87.63512391)"
2018,103409,7733 S SOUTH SHORE DR,Not Submitted,7733 S SOUTH SHORE DR,60649,0.0,false,SOUTH SHORE,,70812,,1,5204,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,142943,(IL351) - 420 W. Grand Condo Association,Submitted,420 W. Grand Ave.,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,116400,1993,1,2328,96,1850665.4,3504610.7,,,,46,76.1,44.1,73.5,494,4.2,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2018,173846,Chicago Campbell,Submitted,3300 N Campbell Ave,60618,,false,NORTH CENTER,College/University,139538,1994,1,,,13816290.1,,,,,99,277.2,99,277.2,2298.5,16.5,41.94215703,-87.69147854,"(41.94215703, -87.69147854)"
2018,254004,(IL508) - 2700 Club Condo,Submitted,2700 N. Halsted,60614,4.0,false,Lincoln Park,Multifamily Housing,85536,2002,1,1667,99,1264098.2,2875775.4,,,,48.4,76.7,46.9,75,363,4.2,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2018,251738,Hirsch Metropolitan HS -CPS,Exempt,7740 S Ingleside Ave,60619,,true,GREATER GRAND CROSSING,,217770,,1,2402,,,,,,,,,,,,,41.75392315,-87.60197826,"(41.75392315, -87.60197826)"
2018,175470,1712-20 Albion,Not Submitted,1712 1720 W ALBION AVE,60626,0.0,false,ROGERS PARK,,53696,,1,229,,,,,,,,,,,,,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,103738,Drexel Towers 4825,Submitted,4825 S. Drexel,60615,3.5,false,KENWOOD,Multifamily Housing,89000,1970,1,,78,1317540.4,6632474.4,,,,89.3,119.7,90,119.7,571.5,6.4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,103475,7235 7245 S JEFFERY BLVD,Not Submitted,7235 7245 S JEFFERY BLVD,60649,0.0,false,SOUTH SHORE,,57776,,1,3008,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,254009,Maple Court Apartments,Submitted,1120-1126 E. 47th Street,60615,1.0,false,Kenwood,Multifamily Housing,50760,1915,1,3120,6,462766.1,7808500.6,,,,162.9,187.1,165.9,190.1,491.7,9.7,41.8202295,-87.61187,"(41.8202295, -87.61187)"
2018,101900,"WASHINGTON FRANKLIN, LLC",Submitted,309 W. WASHINGTON ST,60606,3.0,false,LOOP,Office,105313,1922,1,2351,61,4485592.6,5012830.8,,,,90.2,169.2,87.4,164.4,1012.5,9.6,41.88299541,-87.63565914,"(41.88299541, -87.63565914)"
2018,252315,6151 N Winthrop,Submitted,6151 N Winthrop Ave,60660,4.0,false,EDGEWATER,Multifamily Housing,86520,1925,1,3574,82,1201662.4,6295792.9,,,,86.7,115.3,85.4,114,534.3,6.2,41.99380217,-87.6582034,"(41.99380217, -87.6582034)"
2018,254352,Fourth Presbyterian Church of Chicago,Submitted,126 E Chestnut St,60611,1.0,false,Near North Side,Worship Facility,160000,1912,1,1570,9,8300638.5,8405631.2,,,,104.4,200.4,104.8,200.4,1827.4,11.4,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2018,251765,Bryn Mawr Apartments,Submitted,5550 N Kenmore,60640,3.0,false,EDGEWATER,Multifamily Housing,160940,1928,1,6939,45,4113244.5,12928420.9,,,,105.9,155.9,107.3,157.3,1371,8.5,41.98352187,-87.6570056,"(41.98352187, -87.6570056)"
2018,244758,Americana Towers Condominium,Submitted,1636 N. Wells,60614,3.0,false,LINCOLN PARK,Multifamily Housing,355628,1972,1,15127,48,9816859.7,23753483.6,,,,94.4,147.4,93.4,144.8,2894.8,8.1,41.91227364,-87.63549211,"(41.91227364, -87.63549211)"
2018,251717,Hancock Coll-CPS,Submitted,4034 W 56th St,60629,3.5,false,WEST ELSDON,K-12 School,169086,1956,1,1764,57,4610369.5,7720207.7,,,,72.9,124.3,71.2,122.4,1177.1,7,41.79179488,-87.72496671,"(41.79179488, -87.72496671)"
2018,252085,New Vistas II,Submitted,6850 S Crandon Ave,60649,1.0,false,SOUTH SHORE,Multifamily Housing,220876,1926,1,6085,1,1866416.9,39694344.8,,,,188.2,212.4,188.7,213,2418.9,11,41.77039918,-87.56990748,"(41.77039918, -87.56990748)"
2018,173625,Burnham 600,Submitted,600 W. Jackson Blvd.,60661,4.0,false,NEAR WEST SIDE,Office,103863,1912,1,988,68,3960868,6840477.2,,,,104,175.9,101.5,173.2,1022.3,9.8,41.87801775,-87.64319149,"(41.87801775, -87.64319149)"
2018,159983,7251 @ Water's Edge,Submitted,7251 S. South Shore Drive,60649,1.0,false,SOUTH SHORE,Multifamily Housing,175950,1965,1,12031,21,4159617,22221012.2,,,,149.9,198.8,150.3,199.2,1872.3,10.6,41.76487407,-87.56085486,"(41.76487407, -87.56085486)"
2018,251301,Lincoln Park Tower Condominium Association,Submitted,1960 N Lincoln Park West,60614,1.0,false,LINCOLN PARK,Multifamily Housing,333031,1967,1,17689,16,7960629.3,35981971.7,,,,131.9,180.4,133.3,180.6,3235.5,9.7,41.91805785,-87.63701176,"(41.91805785, -87.63701176)"
2018,101978,42 46 N WALLER AVE,Not Submitted,42 46 N WALLER AVE,60644,0.0,false,AUSTIN,,61538,,1,2021,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,172551,East Side Lofts,Not Submitted,201 217 E 16TH ST,60616,0.0,false,NEAR SOUTH SIDE,,100479,,1,1908,,,,,,,,,,,,,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,165924,Lincoln Park Plaza,Submitted,600 W Diversey Pkwy,60614,2.5,false,LAKE VIEW,Multifamily Housing,270315,1982,1,13331,58,6371251.5,18535408.6,,,,92.1,138,93.3,139.2,2044.5,7.6,41.93284849,-87.64381155,"(41.93284849, -87.64381155)"
2018,159963,Park Plaza,Submitted,6840 North Sacramento Avenue,60645,1.5,false,WEST RIDGE,Multifamily Housing,193255,1985,1,1567,33,5748602.4,11181245.7,,,,87.6,144,85.7,138.9,1550.3,8,42.0061506,-87.70564326,"(42.0061506, -87.70564326)"
2018,103759,Headquarters,Submitted,547 W. Jackson Blvd.,60661,2.0,false,NEAR WEST SIDE,Office,347691,1922,1,6586,39,21806825.6,10445606.8,,,,92.8,207.2,90.9,204.4,4182.7,12,41.878003,-87.641471,"(41.878003, -87.641471)"
2018,252250,Argyle Place Apartments,Submitted,850 W. Argyle St.,60640,2.0,false,UPTOWN,Multifamily Housing,59000,1951,1,2911,43,940640.6,6434866.9,,,,125,159.2,126.9,161.1,498.3,8.4,41.97338532,-87.65197698,"(41.97338532, -87.65197698)"
2018,255984,,Exempt,737 N Ada St,60642,,true,WEST TOWN,,50000,,1,76,,,,,,,,,,,,,41.88425,-87.63245,"(41.88425, -87.63245)"
2018,127047,669 North Michigan,Submitted,663-735 N. Michigan Ave.,60611,3.0,false,NEAR NORTH SIDE,Retail Store,155734,1991,1,1203,41,6120326.2,2924920.6,,,,58.1,129.8,57,128.6,1173.6,7.5,41.89446263,-87.62372072,"(41.89446263, -87.62372072)"
2018,251746,NorthsideColP-CPS,Submitted,5501 N Kedzie Ave,60625,1.0,false,NORTH PARK,K-12 School,222600,1999,1,2697,8,14253916.6,17838359.2,,,,144.2,263.4,144.4,259.9,3318.8,14.9,41.981095,-87.70779564,"(41.981095, -87.70779564)"
2018,166547,School_HolyAngelsSchoolAnnex,Submitted,750 E. 40th St.,60653,4.0,false,GRAND BOULEVARD,K-12 School,105351,1950,1,868,88,695545.8,5515345.5,,,,59,73.5,56,70.3,408.7,3.9,41.82184741,-87.6083165,"(41.82184741, -87.6083165)"
2018,159649,Belmont Apartments,Submitted,510 West Belmont Avenue,60657,4.0,false,LAKE VIEW,Multifamily Housing,279147,1970,1,,65,4638341,23236699.1,,,,99.9,133.9,100.5,134.6,2005.9,7.2,41.94030774,-87.64275862,"(41.94030774, -87.64275862)"
2018,173768,813 831 W WAVELAND AVE,Not Submitted,813 831 W WAVELAND AVE,60613,0.0,false,LAKE VIEW,,56517,,1,1082,,,,,,,,,,,,,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,175304,550 WELLINGTON AVE,Not Submitted,550 WELLINGTON AVE,60657,0.0,false,LAKE VIEW,,55684,,1,684,,,,,,,,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,251604,Revere Eleme-CPS,Submitted,1010 E 72ND ST,60619,1.0,false,GREATER GRAND CROSSING,K-12 School,80820,1903,1,438,15,2055699.6,7808399,,,,122.1,172.7,117.5,168,756.7,9.4,41.76457079,-87.60030731,"(41.76457079, -87.60030731)"
2018,251444,Gompers Fine Arts Option Elementary - CPS,Exempt,12302 S State St,60628,,true,WEST PULLMAN,,75744,,1,,,,,,,,,,,,,,41.6700175,-87.62318785,"(41.6700175, -87.62318785)"
2018,105619,529 West Wellington,Submitted,529 - 41 West Wellington Avenue,60657,2.5,false,LAKE VIEW,Multifamily Housing,80064,1925,1,2008,56,727261,5955929.9,,,,83.5,103.5,83.1,102.2,437.3,5.5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,175244,2645 2657 W LAWRENCE AVE,Not Submitted,2645 2657 W LAWRENCE AVE,60625,0.0,false,LINCOLN SQUARE,,57600,,1,,,,,,,,,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2018,251549,Peterson Early Childhood,Exempt,3256 W BRYN MAWR AVE,60659,,true,NORTH PARK,,82500,,1,25,,,,,,,,,,,,,41.98279432,-87.71026412,"(41.98279432, -87.71026412)"
2018,251700,Haugan Magne-CPS,Submitted,4540 N Hamlin Ave,60625,2.0,false,ALBANY PARK,K-12 School,137971,1912,1,1929,43,2422958.4,9600505.1,,,,87.1,122.2,84.3,119.6,913,6.6,41.96372502,-87.72366402,"(41.96372502, -87.72366402)"
2018,231205,Cornell Village Tower Condominium Association,Submitted,5201 South Cornell Ave,60615,2.5,false,HYDE PARK,Multifamily Housing,289148,1969,1,,55,5867674.4,21019458.7,,,,93,133.1,93.5,132.4,2092.6,7.2,41.80086685,-87.58562562,"(41.80086685, -87.58562562)"
2018,114455,Astor Banks Condominium Association,Submitted,1325 N Astor St,60610,2.0,false,NEAR NORTH SIDE,Multifamily Housing,54849,1926,1,803,,1311357.8,3515486.2,,,,88,134.2,88.4,133.3,404.9,7.4,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,101545,Reside at 849,Submitted,849-863 West Buena Avenue,60613,3.0,false,UPTOWN,Multifamily Housing,61056,1925,1,1281,67,426769.5,4565799.8,,,,81.8,98.1,83.2,99.6,313.5,5.1,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,260078,Auburn Commons,Submitted,1626 W 87th St,60620,1.0,false,AUBURN GRESHAM,Multifamily Housing,64220,2001,1,3457,4,2335254.7,4734761.5,,,,110.1,179.2,111.2,180.4,640,10,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2018,172056,,Exempt,1230 W 76TH ST,60620,,true,AUBURN GRESHAM,,143488,,1,10762,,,,,,,,,,,,,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2018,134792,Lightner Building,Submitted,1006 S. Michigan Avenue,60605,4.0,false,LOOP,Office,80000,1904,1,264,83,1710712,3452592.9,,,,64.5,105.2,62.3,102.8,468,5.8,41.86970813,-87.62437668,"(41.86970813, -87.62437668)"
2018,251322,990 West Fullerton Building,Submitted,990 West Fullerton Ave,60614,4.0,false,LINCOLN PARK,College/University,91963,1980,1,335,,3496559.6,3089102.9,,,,71.6,141.7,70.2,140.2,745.8,8.1,41.925418,-87.653232,"(41.925418, -87.653232)"
2018,105490,"Kass Management Services, Inc.(5620-5626 N. Kenmore Ave.)",Submitted,5620-5626 N. Kenmore Ave.,60660,3.5,false,EDGEWATER,Multifamily Housing,53976,1940,1,3400,77,621901.8,3846986.8,,,,82.8,107.1,80.8,103.8,307.8,5.7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,163266,4611 South Ellis LLC,Submitted,4611 S. Ellis Ave,60653,3.5,false,KENWOOD,Worship Facility,60000,1925,1,121,72,179996.6,2198204.8,,,,39.6,46.9,,,146.7,2.4,41.8111769,-87.60081989,"(41.8111769, -87.60081989)"
2018,105983,1330 N. Dearborn Apartments,Submitted,1330 N. Dearborn St.,60642,1.0,false,NEAR NORTH SIDE,Multifamily Housing,72900,1962,1,3743,29,1751400.1,5295904.4,,,,96.7,143.5,93.3,138.5,572.7,7.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,251490,Dulles-CPS,Submitted,6311 S Calumet Ave,60637,1.0,false,GREATER GRAND CROSSING,K-12 School,70786,1962,1,853,9,1804893.7,9151502.6,,,,154.8,207.1,149.5,201.6,786.4,11.1,41.77996587,-87.61673927,"(41.77996587, -87.61673927)"
2018,113573,1540 Lake Shore Drive,Submitted,1540 N. Lake Shore Drive,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,138636,1929,1,2085,89,2437850.1,7536380.6,,,,71.9,106.3,69,102.1,805.9,5.8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,254114,HRTL - Town Hall: 3600 N Halsted,Submitted,3600 North Halsted Street,60613,1.0,false,Lake View,Multifamily Housing,92072,2014,1,3439,5,3202104,7299426,,,,114.1,180.6,115.3,181.9,920.4,10,41.9474017,-87.64964,"(41.9474017, -87.64964)"
2018,105551,THE CAROLAN APARTMENTS,Submitted,5480 S. Cornell Avenue,60615,4.0,false,HYDE PARK,Multifamily Housing,121890,1923,1,4795,87,888918.1,9789208.4,,,,87.6,104.7,88.8,105.5,667.8,5.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,252127,Circa 922,Submitted,922 West Washington Blvd,60607,1.5,false,Near West Side,Multifamily Housing,157229,2015,1,3407,33,5398616.5,9334298.5,,,,93.7,158.5,91,153.9,1393.9,8.9,41.8831353,-87.65056,"(41.8831353, -87.65056)"
2018,251220,The John Marshall Law School,Submitted,304 South State Street,60604,3.0,false,LOOP,College/University,219500,1915,3,2044,,9254169.7,10601250.9,,,,90.5,168.8,90.1,167.2,2102.6,9.6,41.87795409,-87.62805193,"(41.87795409, -87.62805193)"
2018,117005,Evergreen Towers 2,Submitted,1343 N. Cleveland Ave,60610,1.0,false,NEAR NORTH SIDE,Other - Lodging/Residential,52574,1999,1,5675,,767785.3,93496098,,,,11089.9,11802.4,11089.9,11802.4,5093.8,599.3,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,251491,Frazier International Magnet -CPS,Exempt,4027 W Grenshaw St,60624,,true,NORTH LAWNDALE,,73200,,1,,,,,,,,,,,,,,41.86684246,-87.72623661,"(41.86684246, -87.72623661)"
2018,255948,Spoke,Submitted,728-738 North Morgan Street,60642,3.5,false,WEST TOWN,Multifamily Housing,347449,2017,2,,75,11791305.6,10620937.4,,,,64.5,127.1,63.6,124.5,2525.8,7.3,41.89598,-87.66056,"(41.89598, -87.66056)"
2018,114125,Michigan Avenue Garden Terraces Condominium Association,Submitted,1430-1440 S. Michigan Ave.,60605,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,107344,1999,1,4079,69,2691204.8,5949466.1,,,,80.5,128.4,77.4,124,763.7,7.1,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
